title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
딴따라()	2016	TV	15세이상관람가	['드라마']	['한국']	[]	[]		['웨이브']
휴먼스 시즌 3(Humans Season 3)	2018	TV	15세이상관람가	['드라마', 'SF']	['영국']	[]	[]		['웨이브', '왓챠', '쿠팡플레이']
전설의 고향 2008()	2008	TV	15세이상관람가	['드라마', '공포(호러)']	['한국']	[]	[]		['웨이브', '왓챠']
인데버 시즌 5(Endeavour)	2018	TV	15세이상관람가	['드라마', '미스터리', '범죄']	['영국']	[]	[]		['웨이브', '티빙', '왓챠', '쿠팡플레이']
닥터 X : 외과의 다이몬 미치코 시즌 2(Doctor X)	2013	TV	15세이상관람가	['드라마']	['일본']	[]	[]		['웨이브', '왓챠']
태양의 신부()	2011	TV	15세이상관람가	['드라마']	['한국']	[]	[]		['웨이브']
브레인(Brain)	2011	TV	15세이상관람가	['드라마']	['한국']	['신하균', '조동혁', '정진영', '최정원', '이성민']	['유현기', '송현욱']		['티빙']
내게 거짓말을 해봐()	2011	TV	15세이상관람가	['드라마']	['한국']	['강지환', '윤은혜', '성준', '조윤희']	['권혁찬']		['웨이브']
포켓몬스터 XY & Z(Pokémon the Series: XYZ)	2015	TV	전체관람가	['애니메이션']	['일본']	[]	['토미야스 다이키']		['넷플릭스', '티빙', '왓챠', '라프텔']
댄스 위드 데빌즈 -Fortuna-(Dance with Devils)	2017	TV	전체관람가	['애니메이션']	['일본']	[]	['요시무라 아이']		['라프텔']
스모킹: 연기의 암살자들(Smoking)	2018	TV	청소년관람불가	['드라마', '범죄']	['일본']	['이시바시 료', '마루야마 토모미', '마츠다 류헤이', '아카지 마로']	[]		['넷플릭스']
집을 파는 여자의 역습()	2019	TV	15세이상관람가	['드라마']	['일본']	[]	[]	58	['웨이브 (자막)', '웨이브 (더빙)', '왓챠']
엿보기 구멍()	2014	TV	청소년관람불가	['드라마']	['일본']	['이케다 쇼콜라', '칸노 아츠미']	[]		['웨이브', '티빙']
CSI: 마이애미 시즌 4()	2005	TV	15세이상관람가	['액션', '범죄']	['한국']	[]	[]		['왓챠']
볼드 타입 시즌 4(The Bold Type)	2020	TV	15세이상관람가	['드라마']	['미국']	['케이티 스티븐스', '아이샤 디']	[]		['넷플릭스']
300: 전사의 귀환(Die by the Sword)	2020	movie	15세이상관람가	['액션']	['미국']	[]	['크리스토퍼 포베스']	90	['왓챠']
컨트리 컴포트(Country Comfort)	2021	TV	12세이상관람가	['드라마', '코미디', '가족']	['미국']	['자넷 바니', '에릭 벌포', '캐서린 맥피', '에디 시브리언', '리카르도 후르타도 ', '제이미 마틴 만']	['켈리 파크']		['넷플릭스']
일곱 개의 대죄: 분노의 심판(The Seven Deadly Sins)	2021	TV	15세이상관람가	['애니메이션']	['일본']	[]	['니시자와 스스무']		['넷플릭스']
Vivy -Fluorite Eye’s Song-(Vivy -Fluorite Eye’s Song-)	2021	TV	15세이상관람가	['SF', '애니메이션']	['일본']	[]	[]		['티빙', '왓챠', '라프텔']
도로로(Dororo)	2019	TV		['애니메이션']	['일본', '미정']	[]	['후루하시 카즈히로']		['아마존 프라임 비디오']
리스키(Risky)	2021	TV	15세이상관람가	['드라마', '스릴러']	['일본']	['하기와라 미노리', '미야치카 카이토', '야마시타 리오', '후카가와 마이']	[]		['웨이브']
제로(Zero)	2021	TV	청소년관람불가	['드라마']	['이탈리아']	['주세페 데이브 세케', '하룬 폴', '베아트리체 그라노']	['이반 실베스트리니']		['넷플릭스']
고스트 랩(Ghost Lab)	2021	movie	청소년관람불가	['드라마', '스릴러', '공포(호러)']	['태국']	['타나폽 리라타나카조른', '파리 인타라코말리야수트', '누타니차 둥와타나와니치']	['파윈 푸리킷판야']	117	['넷플릭스']
그때 키스해 두었더라면()	2021	TV	15세이상관람가	['드라마', '멜로/로맨스']	['일본']	['마츠자카 토리', '아소 구미코', '이우라 아라타', '미우라 쇼헤이']	[]		['웨이브']
애적리미(The Centimeter of Love)	2020	TV	15세이상관람가	['드라마']	['중국']	['동려아', '동대위']	['반월']		['웨이브', '티빙', '왓챠']
침략! 오징어 소녀()	2010	TV	12세이상관람가	['애니메이션']	['일본']	[]	['미즈시마 츠토무']		['라프텔 (더빙)']
L 워드: 제너레이션 Q 시즌 1(The L Word: Generation Q)	2019	TV		['드라마']	['미국', '미정']	['제니퍼 빌즈 ', '케이트 모에닉', '레이샤 하일리', '아리엔 만디']	[]		['쿠팡플레이']
파워퍼프걸 시즌 2(Powerpuff Girl)	1999	TV	전체관람가	['애니메이션']	['미국']	[]	[]		['쿠팡플레이']
파워퍼프걸 시즌 3(Powerpuff Girl)	2000	TV	전체관람가	['애니메이션']	['미국']	[]	[]		['쿠팡플레이']
다가시카시 1기()	2016	TV	15세이상관람가	['코미디', '애니메이션']	['일본']	[]	['타카야나기 시게히토']		['왓챠', '라프텔']
7명의 포로(7 Prisoners)	2021	movie	청소년관람불가	['드라마']	['브라질']	['로드리고 산토로', '크리스치앙 말례이루스']	['알레샨드르 모라토']	94	['넷플릭스']
Free!()	2013	TV	15세이상관람가	['애니메이션']	['일본']	[]	['우츠미 히로코']		['라프텔']
유아 어글리 투(You're Ugly Too)	2015	movie	12세이상관람가	['드라마', '가족']	['아일랜드']	[]	['마크 누난']	81	['왓챠']
시스터즈(Sisters)	2015	movie	청소년관람불가	['코미디']	['미국']	[]	['제이슨 무어']	118	['넷플릭스']
반 고흐: 위대한 유산(The Van Gogh Legacy)	2013	movie	12세이상관람가	['드라마']	['네덜란드']	[]	['핌 반 호브']	116	['웨이브', '티빙', '왓챠']
포비아(4 BIA)	2008	movie	청소년관람불가	['공포(호러)']	['태국']	[]	['반종 피산다나쿤', '파윈 푸리킷판야', '용유스 통콘툰', '팍품 웡품']	117	['티빙', '왓챠']
제이니 존스(Janie Jones)	2010	movie	15세이상관람가	['드라마']	['미국']	[]	['데이빗 M. 로젠탈']	107	['왓챠', 'seezn']
베른의 기적(The Miracle Of Bern)	2003	movie	전체관람가	['드라마', '코미디']	['독일']	[]	['손케 보르트만']	118	['웨이브', '왓챠']
킹 솔로몬(King Solomon's Mines)	1985	movie	12세이상관람가	['코미디', '어드벤처(모험)']	['미국']	[]	['J. 리 톰슨']	100	['왓챠']
윔피 키드 2(Diary of a Wimpy Kid: Rodrick Rules)	2011	movie	전체관람가	['코미디']	['미국']	[]	['데이빗 보워스']	99	['디즈니+']
스트레인저(Never Talk To Strangers)	1995	movie	청소년관람불가	['드라마', '범죄']	['미국']	[]	['피터 홀']	86	['웨이브']
차이니즈 박스(Chinese Box)	1997	movie	청소년관람불가	['드라마', '멜로/로맨스']	['미국', '프랑스']	['제레미 아이언스', '공리']	['웨인 왕']	99	['웨이브', '티빙', '왓챠']
룸(roooom)	2018	movie	15세이상관람가	['드라마']	['한국']	[]	['최익환']	83	['티빙', '왓챠']
일조권(The Right of Light)	2016	movie	12세이상관람가	['드라마']	['한국']	[]	['이동헌']	17	['왓챠']
아주 작고 완벽한 것들의 지도(The Map of Tiny Perfect Things)	2020	movie	12세이상관람가	['드라마', '코미디']	['미국']	['캐서린 뉴튼', '카일 앨런', '알 마드리갈', '애나 미카미', '조쉬 해밀턴']	['이안 사무엘스']	99	['아마존 프라임 비디오']
보더라인(Borderline)	2019	movie	청소년관람불가	['드라마', '멜로/로맨스']	['미국']	[]	['안나 알피에리']	145	['웨이브', '티빙']
롱 타임 노 씨(Long Time No See)	2017	movie	청소년관람불가	['드라마', '액션']	['한국']	['탁우석', '연승호', '김명환', '라선영', '원태산', '이강한', '권기하']	['강우']	76	['웨이브', '티빙', '왓챠']
테이크다운어스(Taking Earth)	2017	movie	15세이상관람가	['SF']	['남아프리카공화국']	[]	['그랜트 험프리스']	99	['웨이브', '티빙', '왓챠', 'seezn']
어떤 하루()	2017	movie	15세이상관람가	['드라마']	['한국']	[]	['전선호', '정가영', '최진혁']	93	['웨이브', '티빙', '왓챠']
구층요탑: 전설의 부활(Chronicles of the Ghostly Tribe)	2015	movie	12세이상관람가	['액션', '스릴러', '판타지']	['중국']	[]	['루추안']	118	['웨이브', '티빙', '왓챠']
묨(Catch Me)	2017	movie	12세이상관람가	['액션', '스릴러']	['한국']	[]	['이현우']	11	['왓챠']
