title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
리치 리치(Richie Rich)	1994	movie	전체관람가	['코미디', '가족']	['미국']	['맥컬리 컬킨 ', '존 라로케트', '에드워드 허먼', '조나단 하이드', '크리스틴 에버솔', '스테피 라인버그', '마이클 맥쉐인']	['도날드 페트리']	90	['웨이브']
페어웰(The Farewell)	2019	movie	전체관람가	['드라마', '코미디']	['미국']	['아콰피나', '자오 슈젠', '티지 마', '다이애나 린', '장용보', '홍 루', '한첸']	['룰루 왕']	100	['티빙', '왓챠']
무서운 이야기 2(Horror Stories II)	2013	movie	15세이상관람가	['공포(호러)']	['한국']	['성준', '이수혁', '백진희', '김슬기']	['김성호', '김휘', '정범식', '민규동']	95	['seezn']
세이프 하우스(SAFE HOUSE)	2012	movie	15세이상관람가	['액션', '스릴러']	['미국', '남아프리카공화국']	['덴젤 워싱턴', '라이언 레이놀즈', '브렌단 글리슨 ', '리암 커닝햄', '샘 쉐퍼드', '베라 파미가', '노라 아르네제더']	['다니엘 에스피노사']	115	['넷플릭스']
뜨거운 것이 좋아(Hellcats)	2007	movie	15세이상관람가	['드라마']	['한국']	['이미숙', '김민희', '안소희', '김성수', '김흥수', '윤희석', '강해인']	['권칠인']	114	['티빙', '왓챠']
봄밤(One Spring Night)	2019	TV	15세이상관람가	['드라마', '멜로/로맨스']	['한국']	['한지민', '정해인', '김준한']	['안판석']		['넷플릭스', '웨이브', '왓챠', 'seezn']
사브리나의 오싹한 모험 시즌 1(Chilling Adventures of Sabrina)	2018	TV	청소년관람불가	['드라마', '공포(호러)', '판타지']	['미국']	['키에넌 시프카', '로스 린치', '루시 데이비스', '챈스 페르도모', '미셸 고메즈', '재즈 싱클레어']	['롭 세이덴글란츠']		['넷플릭스']
워터 릴리스(Water Lilies)	2007	movie	15세이상관람가	['드라마']	['프랑스']	['아델 하에넬', '폴린 아콰르', '루이즈 블라쉬르', '크리스텔 바라스', '크리스토프 반데벨데', '마리 길리-피에르']	['셀린 시아마']	85	['웨이브', '티빙', '왓챠']
서약(The Vow)	2012	movie	15세이상관람가	['드라마', '멜로/로맨스']	['미국', '프랑스', '브라질']	['레이첼 맥아담스', '채닝 테이텀', '제시카 랭', '루카스 브라이언트', '샘 닐', '스코트 스피드먼', '제시카 맥나미']	['마이클 수지']	104	['웨이브', '왓챠', '쿠팡플레이']
라스트 모히칸(The Last Of The Mohicans)	1992	movie	15세이상관람가	['액션', '멜로/로맨스']	['미국']	['다니엘 데이 루이스', '매들린 스토우', '러셀 민스', '조디 메이', '웨스 스투디', '에릭 슈웨이그', '스티브 워딩튼']	['마이클 만']	114	['왓챠']
비브르 사 비(My Life To Live)	1962	movie	청소년관람불가	['드라마']	['프랑스']	[]	['장 뤽 고다르']	85	['왓챠', 'seezn']
돌이킬 수 없는(Irreversible)	2002	movie	청소년관람불가	['스릴러', '범죄']	['프랑스']	['모니카 벨루치 ', '뱅상 카셀', '알베르 뒤퐁텔 ', '필립 나혼']	['가스파 노에']	95	['넷플릭스', '웨이브', '왓챠']
빌리 엘리어트 뮤지컬 라이브(BILLY ELLIOT THE MUSICAL LIVE)	2014	movie	전체관람가	['공연']	['미국']	['엘리엇 한나 ', '루시에 헨쉘 ', '데카 웜슬리 ']	['스티븐 달드리']	179	['웨이브']
백설공주 살인사건(The Snow White Murder Case)	2014	movie	15세이상관람가	['미스터리']	['일본']	['이노우에 마오', '아야노 고', '나나오', '카네코 노부아키', '오노 에레나', '타니무라 미츠키', '소메타니 쇼타']	['나카무라 요시히로']	126	['웨이브', '티빙', '왓챠']
