img_url	title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
비커밍_제인_BecomingJane.jpg	비커밍 제인(Becoming Jane)	2007	movie	12세이상관람가	['드라마', '멜로/로맨스']	['미국']	['앤 해서웨이', '줄리 월터스', '제임스 맥어보이 ', '매기 스미스 ']	['줄리언 재롤드']	120	['넷플릭스', '티빙', '왓챠', '쿠팡플레이']
심야식당_2_MidnightDiner2.jpg	심야식당 2(Midnight Diner 2)	2016	movie	12세이상관람가	['드라마']	['일본']	['코바야시 카오루', '오다기리 죠', '고지마 히지리 ', '와타나베 미사코 ', '이가와 히사시', '후와 만사쿠 ', '우노 쇼헤이 ']	['마츠오카 조지']	108	['넷플릭스', '웨이브 (가치봄)', '티빙']
옥토버_스카이_OctoberSky.jpg	옥토버 스카이(October Sky)	1999	movie	전체관람가	['드라마', '가족']	['미국']	['제이크 질렌할', '크리스 쿠퍼 ', '로라 던', '크리스 오웬', '윌리암 리 스콧', '스콧 토머스', '채드 린드버그']	['조 존스톤']	108	['웨이브']
레_미제라블_25주년_런던_라이브_공연_LesMisrablesinConcertThe25thAnniversary.jpg	레 미제라블 25주년 런던 라이브 공연(Les Misérables in Concert: The 25th Anniversary)	2010	movie	12세이상관람가	['공연']	['영국']	[]	['닉 모리스']	178	['넷플릭스', '웨이브']
신세기_에반게리온_NeonGenesisEvangelion.jpg	신세기 에반게리온(Neon Genesis Evangelion)	1995	TV	15세이상관람가	['액션', '판타지', 'SF', '애니메이션']	['일본']	['오가타 메구미', '미츠이시 코토노', '야마구치 유리코']	['츠루마키 카즈야']		['넷플릭스']
트루_디텍티브_시즌_1_TrueDetective.jpg	트루 디텍티브 시즌 1(True Detective)	2014	TV	청소년관람불가	['드라마', '미스터리', '범죄']	['미국']	['우디 해럴슨 ', '매튜 맥커너히', '미셸 모나한 ', '알렉산드라 다드다리오']	['캐리 후쿠나가', '저스틴 린']		['웨이브']
히트_TheHeat.jpg	히트(The Heat)	2013	movie	15세이상관람가	['코미디', '액션', '범죄']	['미국']	['산드라 블록', '멜리사 맥카시 ', '타란 킬램', '토니 헤일', '토머스 F. 윌슨', '케이틀린 올슨 ', '벤 팰콘']	['폴 페이그']	117	['디즈니+']
신서유기_시즌_8_NewJourneytotheWestseason8.jpg	신서유기 시즌 8(New Journey to the West season 8)	2020	TV	15세이상관람가	['예능']	['한국']	['강호동', '이수근', '은지원', '규현', '송민호', '피오']	['나영석', '박현용']		['티빙']
뉴스룸_시즌_1_TheNewsroom.jpg	뉴스룸 시즌 1(The Newsroom)	2012	TV	15세이상관람가	['드라마']	['미국']	[]	['알란 폴', '아론 소킨', '다니엘 미나핸', '그렉 모톨라', '레슬리 린카 글래터', '제레미 포데스와', '알렉스 그레이브스', '조슈아 마스턴']		['웨이브']
완미선생화차부다소저_PerfectAndCasual.jpg	완미선생화차부다소저(Perfect And Casual)	2020	TV	15세이상관람가	['드라마', '멜로/로맨스']	['중국']	['위철명', '쉬뤄한', '대운범']	[]		['웨이브', '티빙', '왓챠']
쁘띠_마망_PetiteMaman.jpg	쁘띠 마망(Petite Maman)	2021	movie	전체관람가	['드라마']	['프랑스']	[]	['셀린 시아마']	72	['seezn']
위쳐_시즌_2_TheWitcher.jpg	위쳐 시즌 2(The Witcher)	2021	TV	청소년관람불가	['판타지']	['미국', '폴란드']	['헨리 카빌', '프레이아 앨런', '애니아 철로트라', '바실 아이덴벤츠', '메시아 심슨']	['에드워드 바잘제트']		['넷플릭스']
굿_닥터_시즌_1_TheGoodDoctor.jpg	굿 닥터 시즌 1(The Good Doctor)	2017	TV	15세이상관람가	['드라마']	['미국']	['프레디 하이모어', '안토니아 토마스', '힐 하퍼', '리차드 쉬프', '니콜라스 곤잘레스']	['마이크 리스토']		['넷플릭스', '왓챠', '쿠팡플레이']
굿와이프_TheGoodWife.jpg	굿와이프(The Good Wife)	2016	TV	15세이상관람가	['드라마']	['한국']	['전도연', '유지태', '윤계상', '김서형', '임진아', '이원근', '김태우']	['이정효']		['티빙']
일지매_.jpg	일지매()	2008	TV	15세이상관람가	['드라마']	['한국']	['이준기', '박시후', '한효주', '이영아', '이문식']	['이용석']		['웨이브', '왓챠']
너를_기억해_.jpg	너를 기억해()	2015	TV	15세이상관람가	['드라마', '멜로/로맨스', '스릴러', '범죄']	['한국']	['서인국', '장나라', '박보검', '도경수', '이천희']	[]		['웨이브']
